"status","message","data__total","data__result__value","data__result__time","data__result__date","data__result__span","data__average","data__location_id","data__commodity_id","data__legend","data__commodity_name","stat__|","stat__|__total","stat__|__nb_data","stat__|__avg"
"","","","8200","May 29, 2013","2013-05-29","149","","","","","","May 29, 2013","8200","1","8200"
"","","","8200","May 30, 2013","2013-05-30","150","","","","","","May 30, 2013","8200","1","8200"
"","","","8200","May 31, 2013","2013-05-31","151","","","","","","May 31, 2013","8200","1","8200"
"","","","8200","June 1, 2013","2013-06-01","152","","","","","","June 1, 2013","8200","1","8200"
"","","","8200","June 2, 2013","2013-06-02","153","","","","","","June 2, 2013","8200","1","8200"
"","","","8200","June 3, 2013","2013-06-03","154","","","","","","June 3, 2013","8200","1","8200"
"","","","8200","June 4, 2013","2013-06-04","155","","","","","","June 4, 2013","8200","1","8200"
"","","","8200","June 5, 2013","2013-06-05","156","","","","","","June 5, 2013","8200","1","8200"
"","","","8200","June 6, 2013","2013-06-06","157","","","","","","June 6, 2013","8200","1","8200"
"","","","8200","June 7, 2013","2013-06-07","158","","","","","","June 7, 2013","8200","1","8200"
"","","","8200","June 8, 2013","2013-06-08","159","","","","","","June 8, 2013","8200","1","8200"
"","","","8267","June 9, 2013","2013-06-09","160","","","","","","June 9, 2013","8267","1","8267"
"","","","8200","June 10, 2013","2013-06-10","161","","","","","","June 10, 2013","8200","1","8200"
"","","","8200","June 11, 2013","2013-06-11","162","","","","","","June 11, 2013","8200","1","8200"
"","","","8200","June 12, 2013","2013-06-12","163","","","","","","June 12, 2013","8200","1","8200"
"","","","8200","June 13, 2013","2013-06-13","164","","","","","","June 13, 2013","8200","1","8200"
"","","","8200","June 14, 2013","2013-06-14","165","","","","","","June 14, 2013","8200","1","8200"
"","","","8200","June 15, 2013","2013-06-15","166","","","","","","June 15, 2013","8200","1","8200"
"","","","8267","June 16, 2013","2013-06-16","167","","","","","","June 16, 2013","8267","1","8267"
"","","","8200","June 17, 2013","2013-06-17","168","","","","","","June 17, 2013","8200","1","8200"
"","","","8200","June 18, 2013","2013-06-18","169","","","","","","June 18, 2013","8200","1","8200"
"","","","8300","June 19, 2013","2013-06-19","170","","","","","","June 19, 2013","8300","1","8300"
"","","","8300","June 20, 2013","2013-06-20","171","","","","","","June 20, 2013","8300","1","8300"
"","","","8300","June 21, 2013","2013-06-21","172","","","","","","June 21, 2013","8300","1","8300"
"","","","8300","June 22, 2013","2013-06-22","173","","","","","","June 22, 2013","8300","1","8300"
"","","","8383","June 23, 2013","2013-06-23","174","","","","","","June 23, 2013","8383","1","8383"
"","","","8300","June 24, 2013","2013-06-24","175","","","","","","June 24, 2013","8300","1","8300"
"","","","8460","June 25, 2013","2013-06-25","176","","","","","","June 25, 2013","8460","1","8460"
"","","","8460","June 26, 2013","2013-06-26","177","","","","","","June 26, 2013","8460","1","8460"
"","","","8460","June 27, 2013","2013-06-27","178","","","","","","June 27, 2013","8460","1","8460"
"","","","8460","June 28, 2013","2013-06-28","179","","","","","","June 28, 2013","8460","1","8460"
"","","","8460","June 29, 2013","2013-06-29","180","","","","","","June 29, 2013","8460","1","8460"
"","","","8550","June 30, 2013","2013-06-30","181","","","","","","June 30, 2013","8550","1","8550"
"","","","8460","July 1, 2013","2013-07-01","182","","","","","","July 1, 2013","8460","1","8460"
"","","","8460","July 2, 2013","2013-07-02","183","","","","","","July 2, 2013","8460","1","8460"
"","","","8460","July 3, 2013","2013-07-03","184","","","","","","July 3, 2013","8460","1","8460"
"","","","8460","July 4, 2013","2013-07-04","185","","","","","","July 4, 2013","8460","1","8460"
"","","","8460","July 5, 2013","2013-07-05","186","","","","","","July 5, 2013","8460","1","8460"
"","","","8500","July 6, 2013","2013-07-06","187","","","","","","July 6, 2013","8500","1","8500"
"","","","8583","July 7, 2013","2013-07-07","188","","","","","","July 7, 2013","8583","1","8583"
"","","","8500","July 8, 2013","2013-07-08","189","","","","","","July 8, 2013","8500","1","8500"
"","","","8500","July 9, 2013","2013-07-09","190","","","","","","July 9, 2013","8500","1","8500"
"","","","8500","July 10, 2013","2013-07-10","191","","","","","","July 10, 2013","8500","1","8500"
"","","","8500","July 11, 2013","2013-07-11","192","","","","","","July 11, 2013","8500","1","8500"
"","","","8500","July 12, 2013","2013-07-12","193","","","","","","July 12, 2013","8500","1","8500"
"","","","8500","July 13, 2013","2013-07-13","194","","","","","","July 13, 2013","8500","1","8500"
"","","","8583","July 14, 2013","2013-07-14","195","","","","","","July 14, 2013","8583","1","8583"
"","","","8500","July 15, 2013","2013-07-15","196","","","","","","July 15, 2013","8500","1","8500"
"","","","8500","July 16, 2013","2013-07-16","197","","","","","","July 16, 2013","8500","1","8500"
"","","","8600","July 17, 2013","2013-07-17","198","","","","","","July 17, 2013","8600","1","8600"
"","","","8600","July 18, 2013","2013-07-18","199","","","","","","July 18, 2013","8600","1","8600"
"","","","8600","July 19, 2013","2013-07-19","200","","","","","","July 19, 2013","8600","1","8600"
"","","","8600","July 20, 2013","2013-07-20","201","","","","","","July 20, 2013","8600","1","8600"
"","","","8667","July 21, 2013","2013-07-21","202","","","","","","July 21, 2013","8667","1","8667"
"","","","8600","July 22, 2013","2013-07-22","203","","","","","","July 22, 2013","8600","1","8600"
"","","","8600","July 23, 2013","2013-07-23","204","","","","","","July 23, 2013","8600","1","8600"
"","","","8500","July 24, 2013","2013-07-24","205","","","","","","July 24, 2013","8500","1","8500"
"","","","8500","July 25, 2013","2013-07-25","206","","","","","","July 25, 2013","8500","1","8500"
"","","","8500","July 26, 2013","2013-07-26","207","","","","","","July 26, 2013","8500","1","8500"
"","","","8500","July 27, 2013","2013-07-27","208","","","","","","July 27, 2013","8500","1","8500"
"","","","8583","July 28, 2013","2013-07-28","209","","","","","","July 28, 2013","8583","1","8583"
"","","","8500","July 29, 2013","2013-07-29","210","","","","","","July 29, 2013","8500","1","8500"
"","","","8500","July 30, 2013","2013-07-30","211","","","","","","July 30, 2013","8500","1","8500"
"","","","8500","July 31, 2013","2013-07-31","212","","","","","","July 31, 2013","8500","1","8500"
"","","","8500","August 1, 2013","2013-08-01","213","","","","","","August 1, 2013","8500","1","8500"
"","","","8500","August 2, 2013","2013-08-02","214","","","","","","August 2, 2013","8500","1","8500"
"","","","8500","August 3, 2013","2013-08-03","215","","","","","","August 3, 2013","8500","1","8500"
"","","","8500","August 4, 2013","2013-08-04","216","","","","","","August 4, 2013","8500","1","8500"
"","","","8500","August 5, 2013","2013-08-05","217","","","","","","August 5, 2013","8500","1","8500"
"","","","8500","August 6, 2013","2013-08-06","218","","","","","","August 6, 2013","8500","1","8500"
"","","","8500","August 7, 2013","2013-08-07","219","","","","","","August 7, 2013","8500","1","8500"
"","","","8500","August 8, 2013","2013-08-08","220","","","","","","August 8, 2013","8500","1","8500"
"","","","8500","August 9, 2013","2013-08-09","221","","","","","","August 9, 2013","8500","1","8500"
"","","","8500","August 11, 2013","2013-08-11","223","","","","","","August 11, 2013","8500","1","8500"
"","","","8500","August 12, 2013","2013-08-12","224","","","","","","August 12, 2013","8500","1","8500"
"","","","8500","August 13, 2013","2013-08-13","225","","","","","","August 13, 2013","8500","1","8500"
"","","","8500","August 14, 2013","2013-08-14","226","","","","","","August 14, 2013","8500","1","8500"
"","","","8500","August 15, 2013","2013-08-15","227","","","","","","August 15, 2013","8500","1","8500"
"","","","8500","August 16, 2013","2013-08-16","228","","","","","","August 16, 2013","8500","1","8500"
"","","","8500","August 17, 2013","2013-08-17","229","","","","","","August 17, 2013","8500","1","8500"
"","","","8583","August 18, 2013","2013-08-18","230","","","","","","August 18, 2013","8583","1","8583"
"","","","8500","August 19, 2013","2013-08-19","231","","","","","","August 19, 2013","8500","1","8500"
"","","","8500","August 20, 2013","2013-08-20","232","","","","","","August 20, 2013","8500","1","8500"
"","","","8500","August 21, 2013","2013-08-21","233","","","","","","August 21, 2013","8500","1","8500"
"","","","8500","August 22, 2013","2013-08-22","234","","","","","","August 22, 2013","8500","1","8500"
"","","","8500","August 23, 2013","2013-08-23","235","","","","","","August 23, 2013","8500","1","8500"
"","","","8500","August 24, 2013","2013-08-24","236","","","","","","August 24, 2013","8500","1","8500"
"","","","8583","August 25, 2013","2013-08-25","237","","","","","","August 25, 2013","8583","1","8583"
"","","","8500","August 26, 2013","2013-08-26","238","","","","","","August 26, 2013","8500","1","8500"
"","","","8500","August 27, 2013","2013-08-27","239","","","","","","August 27, 2013","8500","1","8500"
"","","","8400","August 28, 2013","2013-08-28","240","","","","","","August 28, 2013","8400","1","8400"
"","","","8400","August 29, 2013","2013-08-29","241","","","","","","August 29, 2013","8400","1","8400"
"","","","8400","August 30, 2013","2013-08-30","242","","","","","","August 30, 2013","8400","1","8400"
"","","","8400","August 31, 2013","2013-08-31","243","","","","","","August 31, 2013","8400","1","8400"
"","","","8500","September 1, 2013","2013-09-01","244","","","","","","September 1, 2013","8500","1","8500"
"","","","8400","September 2, 2013","2013-09-02","245","","","","","","September 2, 2013","8400","1","8400"
"","","","8400","September 3, 2013","2013-09-03","246","","","","","","September 3, 2013","8400","1","8400"
"","","","8400","September 4, 2013","2013-09-04","247","","","","","","September 4, 2013","8400","1","8400"
"","","","8500","September 8, 2013","2013-09-08","251","","","","","","September 8, 2013","8500","1","8500"
"","","","8400","September 11, 2013","2013-09-11","254","","","","","","September 11, 2013","8400","1","8400"
"","","","8400","September 12, 2013","2013-09-12","255","","","","","","September 12, 2013","8400","1","8400"
"","","","8400","September 14, 2013","2013-09-14","257","","","","","","September 14, 2013","8400","1","8400"
"","","","8417","September 15, 2013","2013-09-15","258","","","","","","September 15, 2013","8417","1","8417"
"","","","8400","September 18, 2013","2013-09-18","261","","","","","","September 18, 2013","8400","1","8400"
"","","","8400","September 19, 2013","2013-09-19","262","","","","","","September 19, 2013","8400","1","8400"
"","","","8400","September 20, 2013","2013-09-20","263","","","","","","September 20, 2013","8400","1","8400"
"","","","8500","September 22, 2013","2013-09-22","265","","","","","","September 22, 2013","8500","1","8500"
"","","","8400","September 26, 2013","2013-09-26","269","","","","","","September 26, 2013","8400","1","8400"
"","","","8400","September 27, 2013","2013-09-27","270","","","","","","September 27, 2013","8400","1","8400"
"","","","8400","September 28, 2013","2013-09-28","271","","","","","","September 28, 2013","8400","1","8400"
"","","","8417","September 29, 2013","2013-09-29","272","","","","","","September 29, 2013","8417","1","8417"
"","","","8400","October 2, 2013","2013-10-02","275","","","","","","October 2, 2013","8400","1","8400"
"","","","8400","October 3, 2013","2013-10-03","276","","","","","","October 3, 2013","8400","1","8400"
"","","","8400","October 4, 2013","2013-10-04","277","","","","","","October 4, 2013","8400","1","8400"
"","","","8400","October 5, 2013","2013-10-05","278","","","","","","October 5, 2013","8400","1","8400"
"","","","8417","October 6, 2013","2013-10-06","279","","","","","","October 6, 2013","8417","1","8417"
"","","","8500","October 9, 2013","2013-10-09","282","","","","","","October 9, 2013","8500","1","8500"
"","","","8500","October 10, 2013","2013-10-10","283","","","","","","October 10, 2013","8500","1","8500"
"","","","8500","October 11, 2013","2013-10-11","284","","","","","","October 11, 2013","8500","1","8500"
"","","","8500","October 12, 2013","2013-10-12","285","","","","","","October 12, 2013","8500","1","8500"
"","","","8500","October 13, 2013","2013-10-13","286","","","","","","October 13, 2013","8500","1","8500"
"","","","8500","October 18, 2013","2013-10-18","291","","","","","","October 18, 2013","8500","1","8500"
"","","","8500","October 19, 2013","2013-10-19","292","","","","","","October 19, 2013","8500","1","8500"
"","","","8500","October 20, 2013","2013-10-20","293","","","","","","October 20, 2013","8500","1","8500"
"","","","8540","October 23, 2013","2013-10-23","296","","","","","","October 23, 2013","8540","1","8540"
"","","","8540","October 24, 2013","2013-10-24","297","","","","","","October 24, 2013","8540","1","8540"
"","","","8540","October 25, 2013","2013-10-25","298","","","","","","October 25, 2013","8540","1","8540"
"","","","8600","October 26, 2013","2013-10-26","299","","","","","","October 26, 2013","8600","1","8600"
"","","","8583","October 27, 2013","2013-10-27","300","","","","","","October 27, 2013","8583","1","8583"
"","","","8600","October 30, 2013","2013-10-30","303","","","","","","October 30, 2013","8600","1","8600"
"","","","8600","October 31, 2013","2013-10-31","304","","","","","","October 31, 2013","8600","1","8600"
"","","","8600","November 1, 2013","2013-11-01","305","","","","","","November 1, 2013","8600","1","8600"
"","","","8625","November 2, 2013","2013-11-02","306","","","","","","November 2, 2013","8625","1","8625"
"","","","8583","November 3, 2013","2013-11-03","307","","","","","","November 3, 2013","8583","1","8583"
"","","","8600","November 7, 2013","2013-11-07","311","","","","","","November 7, 2013","8600","1","8600"
"","","","8600","November 8, 2013","2013-11-08","312","","","","","","November 8, 2013","8600","1","8600"
"","","","8600","November 9, 2013","2013-11-09","313","","","","","","November 9, 2013","8600","1","8600"
"","","","8600","November 10, 2013","2013-11-10","314","","","","","","November 10, 2013","8600","1","8600"
"","","","8583","November 11, 2013","2013-11-11","315","","","","","","November 11, 2013","8583","1","8583"
"","","","8600","November 14, 2013","2013-11-14","318","","","","","","November 14, 2013","8600","1","8600"
